"quarter","vintage","macro_factor_m1","macro_factor_m2","macro_factor_m3","macro_factor_short_m1","macro_factor_short_m2","macro_factor_short_m3"
2012-01-01,2016-03-01,-1.93,-1.69,-1.59,-2.228139886,-2.103807155,-2.094347203
2012-04-01,2016-03-01,-2.45,-2.79,-3.01,-3.178536867,-3.644104618,-3.905895263
2012-07-01,2016-03-01,-3.28,-3.44,-3.75,-4.206262926,-4.3024385,-4.557651375
2012-10-01,2016-03-01,-3.86,-3.28,-2.8,-4.601726215,-4.001150336,-3.505527968
2013-01-01,2016-03-01,-1.91,-1.81,-2.11,-2.474776508,-2.416278645,-2.744293425
2013-04-01,2016-03-01,-2.18,-1.74,-1.17,-2.75360423,-2.094900302,-1.398183592
2013-07-01,2016-03-01,-0.54,0.13,0.32,-0.598240309,0.242481067,0.530995023
2013-10-01,2016-03-01,0.29,0.25,0.42,0.518378979,0.624439425,0.923248993
2014-01-01,2016-03-01,0.73,0.54,0.7,1.425652698,1.237558397,1.395990366
2014-04-01,2016-03-01,0.62,0.4,0.19,1.32234542,1.04646973,0.832397994
2014-07-01,2016-03-01,0.14,-0.45,-0.62,0.774975988,0.054149393,-0.168191056
2014-10-01,2016-03-01,-0.58,-0.7,-0.43,-0.170973979,-0.355723374,-0.077484946
2015-01-01,2016-03-01,0.05,0.35,0.73,0.430288158,0.807027841,1.28590916
2015-04-01,2016-03-01,0.5,0.38,0.26,1.084687429,1.045882441,0.994891462
2015-07-01,2016-03-01,0.15,0.18,0.19,0.908494449,1.032220464,1.018219758
2015-10-01,2016-03-01,0.21,0.35,0.39,1.093858835,1.294496218,1.369137833
2016-01-01,2016-03-01,0,-0.7,-1.12,0.948007888,0.194219736,-0.354954733
2016-04-01,2016-03-01,-1.34,-1.41,-1.39,-0.732866602,-0.971084966,-1.098490084
2002-01-01,2016-03-16,-1.54,-0.39,0.64,-0.685080865,0.318548554,1.302818298
2002-04-01,2016-03-16,0.81,0.83,0.51,1.431224518,1.382069043,1.048663709
2002-07-01,2016-03-16,-0.04,-0.59,-1.05,0.50417761,-0.152370771,-0.770157887
2002-10-01,2016-03-16,-1.34,-1.4,-1.7,-1.088077987,-1.089154106,-1.403097142
2003-01-01,2016-03-16,-1.41,-1.63,-2.47,-0.998851271,-1.302250008,-2.319603048
2003-04-01,2016-03-16,-2.23,-2.26,-1.94,-2.131471847,-2.216159556,-1.87355314
2003-07-01,2016-03-16,-1.11,-0.26,0.67,-0.909408143,0.011938593,1.055365887
2003-10-01,2016-03-16,1.33,1.83,1.49,1.86970133,2.504399191,2.283154634
2004-01-01,2016-03-16,1.59,1.34,0.96,2.495765429,2.284881176,1.908202357
2004-04-01,2016-03-16,1.06,1.27,1.15,2.08679629,2.396749561,2.268617375
2004-07-01,2016-03-16,1.08,0.65,0.62,2.25877313,1.677854534,1.551841552
2004-10-01,2016-03-16,0.44,-0.11,0.02,1.24999765,0.546879958,0.642280799
2005-01-01,2016-03-16,0.43,0.14,-0.11,1.081188777,0.735835598,0.401025866
2005-04-01,2016-03-16,-0.41,-0.37,0.09,0.011194381,0.02467264,0.586741248
2005-07-01,2016-03-16,0.48,0.49,0.87,1.060375363,1.064660376,1.552898199
2005-10-01,2016-03-16,1.34,1.43,1.8,2.158322907,2.367527123,2.888855559
2006-01-01,2016-03-16,1.93,2.12,2.5,3.104854235,3.440261625,3.969211864
2006-04-01,2016-03-16,2.83,3.01,3.01,4.417555045,4.646897771,4.714854121
2006-07-01,2016-03-16,2.46,2.01,1.99,4.152324836,3.684715011,3.63094036
2006-10-01,2016-03-16,2.07,2.29,2.18,3.713893699,3.909279677,3.728109198
2007-01-01,2016-03-16,2.1,2.08,1.92,3.603164006,3.593923168,3.362971499
2007-04-01,2016-03-16,1.83,1.93,2.18,3.193046543,3.223293569,3.45472353
2007-07-01,2016-03-16,1.95,1.59,0.66,3.162788209,2.746407725,1.609788246
2007-10-01,2016-03-16,0.4,0.28,-0.08,1.303309059,1.134614263,0.697552652
2008-01-01,2016-03-16,-0.48,-0.68,-1.3,0.212197336,0.043229269,-0.646978461
2008-04-01,2016-03-16,-1.69,-2.13,-3.14,-1.042249905,-1.505584751,-2.642018357
2008-07-01,2016-03-16,-4.22,-4.71,-6,-3.897498029,-4.407141162,-5.81817867
2008-10-01,2016-03-16,-9.15,-12.06,-13.23,-9.227883799,-12.43108334,-13.72145194
2009-01-01,2016-03-16,-12.69,-12.46,-11.02,-13.25468245,-13.27067511,-11.88937706
2009-04-01,2016-03-16,-8.22,-5.72,-3.93,-9.075869472,-6.515641588,-4.645401033
2009-07-01,2016-03-16,-2.25,-0.51,0.29,-2.779577773,-0.809924095,0.151702687
2009-10-01,2016-03-16,1.06,1.42,1.65,1.072853419,1.559113972,1.928632773
2010-01-01,2016-03-16,1.83,1.98,2.82,2.220173265,2.505928825,3.573580853
2010-04-01,2016-03-16,3.32,2.47,1.97,4.233157903,3.286492035,2.798818705
2010-07-01,2016-03-16,2.13,1.91,1.45,3.03817567,2.768592593,2.231600724
2010-10-01,2016-03-16,1.53,2.01,2.23,2.337699637,2.908649589,3.201129006
2011-01-01,2016-03-16,2.61,3.15,2.56,3.648154741,4.269341511,3.599493272
2011-04-01,2016-03-16,2.14,1.21,0.19,3.102485393,1.959131316,0.671557467
2011-07-01,2016-03-16,-0.75,-1.87,-3.06,-0.461903757,-1.70930199,-3.024387478
2011-10-01,2016-03-16,-3.66,-3.54,-2.93,-3.794720657,-3.78402169,-3.240954015
2012-01-01,2016-03-16,-1.95,-1.71,-1.61,-2.241516278,-2.121206571,-2.104113084
2012-04-01,2016-03-16,-2.45,-2.81,-3.04,-3.181398537,-3.655798939,-3.915344591
2012-07-01,2016-03-16,-3.31,-3.48,-3.79,-4.221477825,-4.321586363,-4.576111645
2012-10-01,2016-03-16,-3.89,-3.3,-2.81,-4.614489637,-4.012295063,-3.509495114
2013-01-01,2016-03-16,-1.93,-1.82,-2.12,-2.478813508,-2.416547445,-2.742230762
2013-04-01,2016-03-16,-2.19,-1.73,-1.18,-2.753456513,-2.090587686,-1.400240716
2013-07-01,2016-03-16,-0.54,0.13,0.32,-0.599941124,0.236584747,0.525318138
2013-10-01,2016-03-16,0.26,0.23,0.38,0.491434706,0.595013716,0.88283341
2014-01-01,2016-03-16,0.69,0.51,0.69,1.381353097,1.202422046,1.376324709
2014-04-01,2016-03-16,0.62,0.41,0.22,1.309815745,1.039661626,0.83424181
2014-07-01,2016-03-16,0.18,-0.41,-0.59,0.780945735,0.061642613,-0.165727762
2014-10-01,2016-03-16,-0.55,-0.67,-0.37,-0.170174304,-0.358661167,-0.069192941
2015-01-01,2016-03-16,0.1,0.43,0.85,0.433415768,0.827494664,1.321701855
2015-04-01,2016-03-16,0.65,0.53,0.44,1.129723571,1.090793306,1.04955092
2015-07-01,2016-03-16,0.37,0.46,0.53,0.973812687,1.131246762,1.14116546
2015-10-01,2016-03-16,0.62,0.85,0.98,1.25051318,1.494635367,1.619656119
2016-01-01,2016-03-16,0.67,0.08,-0.09,1.251561179,0.605445575,0.445362276
2016-04-01,2016-03-16,-0.19,-0.25,-0.27,0.311277616,0.201713917,0.114526367
2002-01-01,2016-04-01,-1.53,-0.39,0.65,-0.693492602,0.309630587,1.295164314
2002-04-01,2016-04-01,0.81,0.82,0.51,1.417916885,1.375456391,1.04941723
2002-07-01,2016-04-01,-0.03,-0.6,-1.05,0.51046429,-0.156552173,-0.780951802
2002-10-01,2016-04-01,-1.33,-1.4,-1.71,-1.08014167,-1.085186678,-1.410997769
2003-01-01,2016-04-01,-1.42,-1.64,-2.46,-1.010935794,-1.305406423,-2.310953699
2003-04-01,2016-04-01,-2.24,-2.28,-1.94,-2.142844425,-2.237909367,-1.88152486
2003-07-01,2016-04-01,-1.12,-0.26,0.67,-0.924200697,0.00355288,1.051633688
2003-10-01,2016-04-01,1.34,1.83,1.51,1.872467251,2.496103478,2.293100138
2004-01-01,2016-04-01,1.59,1.34,0.96,2.501411233,2.28700261,1.909687691
2004-04-01,2016-04-01,1.06,1.28,1.17,2.08770581,2.412693934,2.278887609
2004-07-01,2016-04-01,1.08,0.66,0.62,2.266162542,1.690040121,1.546559728
2004-10-01,2016-04-01,0.44,-0.11,0.01,1.252018143,0.531030796,0.620309187
2005-01-01,2016-04-01,0.43,0.14,-0.11,1.076331182,0.73506996,0.392047329
2005-04-01,2016-04-01,-0.4,-0.36,0.09,0.012267724,0.031037301,0.572331945
2005-07-01,2016-04-01,0.48,0.5,0.87,1.045005447,1.06147013,1.542581696
2005-10-01,2016-04-01,1.34,1.44,1.8,2.146386218,2.37346654,2.888073234
2006-01-01,2016-04-01,1.95,2.12,2.51,3.118748866,3.444686434,3.978820239
2006-04-01,2016-04-01,2.86,3.03,3.03,4.444865438,4.659690686,4.746206127
2006-07-01,2016-04-01,2.48,2.02,1.99,4.175330699,3.710252478,3.631891172
2006-10-01,2016-04-01,2.08,2.31,2.19,3.722503407,3.925730479,3.750518085
2007-01-01,2016-04-01,2.11,2.09,1.93,3.610977265,3.600720463,3.365772655
2007-04-01,2016-04-01,1.84,1.94,2.2,3.189269722,3.228498801,3.472278733
2007-07-01,2016-04-01,1.98,1.61,0.67,3.184995574,2.754327835,1.619960597
2007-10-01,2016-04-01,0.4,0.28,-0.08,1.301708206,1.134932286,0.700894085
2008-01-01,2016-04-01,-0.48,-0.69,-1.31,0.211394587,0.043698666,-0.649804258
2008-04-01,2016-04-01,-1.7,-2.15,-3.15,-1.05862413,-1.51792487,-2.646097648
2008-07-01,2016-04-01,-4.24,-4.74,-6,-3.922624094,-4.438789503,-5.816580346
2008-10-01,2016-04-01,-9.15,-12.08,-13.26,-9.224035807,-12.4504672,-13.75693401
2009-01-01,2016-04-01,-12.74,-12.49,-11.04,-13.29582218,-13.29701154,-11.90887801
2009-04-01,2016-04-01,-8.25,-5.75,-3.96,-9.090812232,-6.524617836,-4.658852675
2009-07-01,2016-04-01,-2.26,-0.52,0.29,-2.774055291,-0.805373328,0.16210052
2009-10-01,2016-04-01,1.06,1.42,1.67,1.079596536,1.572659736,1.946166346
2010-01-01,2016-04-01,1.83,1.98,2.83,2.229274968,2.508513836,3.58410886
2010-04-01,2016-04-01,3.33,2.47,1.97,4.244606452,3.290596746,2.802999214
2010-07-01,2016-04-01,2.14,1.91,1.44,3.048794034,2.775482816,2.222482268
2010-10-01,2016-04-01,1.53,2.01,2.24,2.330917624,2.904863327,3.205691636
2011-01-01,2016-04-01,2.63,3.17,2.57,3.670363994,4.291270284,3.611980256
2011-04-01,2016-04-01,2.16,1.21,0.18,3.118526827,1.957830296,0.654198502
2011-07-01,2016-04-01,-0.76,-1.88,-3.07,-0.484707369,-1.723435906,-3.037047697
2011-10-01,2016-04-01,-3.67,-3.56,-2.94,-3.819748658,-3.810936601,-3.260265878
2012-01-01,2016-04-01,-1.95,-1.72,-1.62,-2.241037242,-2.129794767,-2.122914231
2012-04-01,2016-04-01,-2.47,-2.83,-3.05,-3.205996674,-3.685698063,-3.941070107
2012-07-01,2016-04-01,-3.33,-3.49,-3.8,-4.240788697,-4.333206747,-4.588527575
2012-10-01,2016-04-01,-3.9,-3.32,-2.82,-4.629138083,-4.029060384,-3.523786055
2013-01-01,2016-04-01,-1.93,-1.83,-2.13,-2.482840513,-2.423803394,-2.760286414
2013-04-01,2016-04-01,-2.19,-1.74,-1.18,-2.76303194,-2.095376975,-1.401343053
2013-07-01,2016-04-01,-0.54,0.13,0.32,-0.595594239,0.246739692,0.529223666
2013-10-01,2016-04-01,0.25,0.22,0.39,0.49008879,0.592513353,0.894274527
2014-01-01,2016-04-01,0.7,0.52,0.69,1.396374968,1.216367829,1.383045077
2014-04-01,2016-04-01,0.63,0.41,0.22,1.318020814,1.042303822,0.830756741
2014-07-01,2016-04-01,0.18,-0.41,-0.6,0.780688961,0.057765739,-0.177662671
2014-10-01,2016-04-01,-0.56,-0.68,-0.38,-0.182353765,-0.374868779,-0.080622903
2015-01-01,2016-04-01,0.1,0.43,0.85,0.430697793,0.826770893,1.32274519
2015-04-01,2016-04-01,0.64,0.53,0.43,1.132471684,1.091561084,1.053677964
2015-07-01,2016-04-01,0.35,0.45,0.5,0.975904862,1.132775884,1.136676944
2015-10-01,2016-04-01,0.58,0.8,0.91,1.244652045,1.482751741,1.598715951
2016-01-01,2016-04-01,0.6,0.06,0.08,1.231560274,0.641444408,0.720468745
2016-04-01,2016-04-01,0.09,0.1,0.09,0.744841048,0.729161193,0.685617497
2002-01-01,2016-04-15,-1.52,-0.39,0.66,-0.699290271,0.308429388,1.293594654
2002-04-01,2016-04-15,0.82,0.83,0.52,1.417855944,1.37430359,1.046340633
2002-07-01,2016-04-15,-0.03,-0.59,-1.05,0.502540185,-0.16192965,-0.786310674
2002-10-01,2016-04-15,-1.32,-1.4,-1.71,-1.085326524,-1.092733884,-1.420171997
2003-01-01,2016-04-15,-1.42,-1.64,-2.46,-1.022887976,-1.314243845,-2.318341338
2003-04-01,2016-04-15,-2.23,-2.27,-1.94,-2.148985823,-2.241874414,-1.886322948
2003-07-01,2016-04-15,-1.11,-0.26,0.68,-0.928199903,0.001185036,1.051514449
2003-10-01,2016-04-15,1.35,1.83,1.51,1.871576201,2.492019789,2.290703854
2004-01-01,2016-04-15,1.6,1.35,0.97,2.501086541,2.284697187,1.907682452
2004-04-01,2016-04-15,1.07,1.28,1.17,2.084552208,2.409428072,2.275944978
2004-07-01,2016-04-15,1.09,0.66,0.62,2.265363181,1.690270168,1.545154595
2004-10-01,2016-04-15,0.44,-0.12,0.01,1.247047522,0.524375726,0.617189632
2005-01-01,2016-04-15,0.43,0.15,-0.1,1.073585715,0.736310781,0.394607024
2005-04-01,2016-04-15,-0.39,-0.34,0.1,0.014243879,0.0337747,0.57712678
2005-07-01,2016-04-15,0.49,0.5,0.87,1.04848653,1.063172673,1.543124232
2005-10-01,2016-04-15,1.34,1.45,1.81,2.145613626,2.375740303,2.895653525
2006-01-01,2016-04-15,1.96,2.13,2.52,3.128710114,3.457480855,3.993577918
2006-04-01,2016-04-15,2.87,3.04,3.04,4.461064181,4.673862218,4.757623174
2006-07-01,2016-04-15,2.48,2.03,2,4.18289993,3.715321848,3.63733673
2006-10-01,2016-04-15,2.08,2.31,2.2,3.726073603,3.930177014,3.756970374
2007-01-01,2016-04-15,2.11,2.1,1.94,3.616008398,3.609946752,3.377834251
2007-04-01,2016-04-15,1.85,1.96,2.22,3.204002655,3.244359954,3.489394886
2007-07-01,2016-04-15,2,1.62,0.68,3.199769701,2.763182435,1.62517746
2007-10-01,2016-04-15,0.4,0.28,-0.08,1.301353065,1.134073477,0.703518005
2008-01-01,2016-04-15,-0.49,-0.68,-1.29,0.212825602,0.053143426,-0.634661832
2008-04-01,2016-04-15,-1.68,-2.12,-3.13,-1.039129955,-1.499193153,-2.629578977
2008-07-01,2016-04-15,-4.23,-4.74,-6,-3.911192317,-4.436180234,-5.821278577
2008-10-01,2016-04-15,-9.17,-12.1,-13.28,-9.24044937,-12.47278111,-13.78107768
2009-01-01,2016-04-15,-12.75,-12.5,-11.04,-13.32190995,-13.31878425,-11.92234656
2009-04-01,2016-04-15,-8.23,-5.73,-3.93,-9.093823189,-6.521015701,-4.647362835
2009-07-01,2016-04-15,-2.24,-0.5,0.31,-2.761734834,-0.797905851,0.165767282
2009-10-01,2016-04-15,1.06,1.42,1.66,1.075464476,1.565272274,1.936167589
2010-01-01,2016-04-15,1.82,1.98,2.83,2.218805827,2.502928615,3.584550206
2010-04-01,2016-04-15,3.34,2.48,1.99,4.249083313,3.297525767,2.812247621
2010-07-01,2016-04-15,2.15,1.92,1.46,3.058703774,2.78478016,2.233477789
2010-10-01,2016-04-15,1.54,2.02,2.24,2.339449771,2.910710455,3.208374734
2011-01-01,2016-04-15,2.63,3.17,2.58,3.67145099,4.294721337,3.621698319
2011-04-01,2016-04-15,2.17,1.23,0.2,3.12876248,1.968646847,0.662677091
2011-07-01,2016-04-15,-0.76,-1.87,-3.06,-0.4797533,-1.719985521,-3.031708264
2011-10-01,2016-04-15,-3.66,-3.54,-2.94,-3.812353863,-3.802018641,-3.257655233
2012-01-01,2016-04-15,-1.94,-1.71,-1.61,-2.24120764,-2.128260497,-2.117710921
2012-04-01,2016-04-15,-2.46,-2.82,-3.05,-3.20093114,-3.682455066,-3.937519629
2012-07-01,2016-04-15,-3.32,-3.48,-3.8,-4.239938363,-4.3285808,-4.581772857
2012-10-01,2016-04-15,-3.89,-3.31,-2.82,-4.618420596,-4.019159681,-3.518297076
2013-01-01,2016-04-15,-1.93,-1.83,-2.12,-2.481298548,-2.421072365,-2.754795402
2013-04-01,2016-04-15,-2.19,-1.73,-1.17,-2.756847509,-2.088735491,-1.390531845
2013-07-01,2016-04-15,-0.53,0.15,0.34,-0.585034067,0.260698162,0.54278604
2013-10-01,2016-04-15,0.27,0.24,0.4,0.506385471,0.607368377,0.905921836
2014-01-01,2016-04-15,0.7,0.52,0.7,1.403288168,1.222577329,1.393791167
2014-04-01,2016-04-15,0.65,0.44,0.25,1.332049918,1.05904733,0.848698012
2014-07-01,2016-04-15,0.21,-0.38,-0.57,0.801602128,0.08182012,-0.151821935
2014-10-01,2016-04-15,-0.53,-0.66,-0.37,-0.158546782,-0.352953817,-0.067954929
2015-01-01,2016-04-15,0.1,0.43,0.84,0.437275097,0.831662531,1.325340599
2015-04-01,2016-04-15,0.63,0.52,0.43,1.137015648,1.098183554,1.065114965
2015-07-01,2016-04-15,0.35,0.43,0.46,0.987000508,1.137118783,1.127360706
2015-10-01,2016-04-15,0.53,0.75,0.85,1.228645832,1.465427012,1.572033036
2016-01-01,2016-04-15,0.52,-0.05,-0.1,1.190242816,0.590507953,0.580385158
2016-04-01,2016-04-15,0,0.06,0.1,0.718563084,0.785329946,0.798127488
2016-07-01,2016-04-15,0.12,0.13,0.13,0.771810554,0.718726444,0.648882981
2002-01-01,2016-05-02,-1.53,-0.39,0.65,-0.708580751,0.301336451,1.289299433
2002-04-01,2016-05-02,0.82,0.83,0.52,1.415830036,1.372734134,1.045345048
2002-07-01,2016-05-02,-0.03,-0.59,-1.05,0.502377161,-0.164963138,-0.791777078
2002-10-01,2016-05-02,-1.33,-1.4,-1.71,-1.090381582,-1.098149374,-1.426705206
2003-01-01,2016-05-02,-1.43,-1.64,-2.47,-1.029294422,-1.322570675,-2.328730897
2003-04-01,2016-05-02,-2.24,-2.28,-1.95,-2.161310948,-2.255061925,-1.899245683
2003-07-01,2016-05-02,-1.12,-0.26,0.68,-0.939666049,-0.007012335,1.046677056
2003-10-01,2016-05-02,1.35,1.85,1.52,1.871266664,2.49628248,2.297947508
2004-01-01,2016-05-02,1.61,1.36,0.98,2.510940197,2.292835175,1.913586264
2004-04-01,2016-05-02,1.07,1.29,1.18,2.090557542,2.417396699,2.283915445
2004-07-01,2016-05-02,1.09,0.67,0.63,2.273508995,1.697268029,1.547950681
2004-10-01,2016-05-02,0.45,-0.12,0.01,1.247869717,0.521862574,0.612895548
2005-01-01,2016-05-02,0.43,0.15,-0.1,1.069070484,0.730172441,0.386131475
2005-04-01,2016-05-02,-0.39,-0.35,0.1,0.005361556,0.025060046,0.567374725
2005-07-01,2016-05-02,0.49,0.5,0.87,1.039907809,1.055064298,1.537660457
2005-10-01,2016-05-02,1.34,1.45,1.81,2.14257807,2.37424758,2.898565586
2006-01-01,2016-05-02,1.96,2.14,2.53,3.134352124,3.465500212,4.002777222
2006-04-01,2016-05-02,2.88,3.05,3.05,4.471581602,4.686238021,4.772465403
2006-07-01,2016-05-02,2.49,2.04,2,4.197226777,3.728761451,3.649293154
2006-10-01,2016-05-02,2.09,2.31,2.2,3.737676324,3.941601546,3.767402848
2007-01-01,2016-05-02,2.11,2.1,1.95,3.625965521,3.619822698,3.38706694
2007-04-01,2016-05-02,1.86,1.96,2.23,3.21257633,3.252775538,3.497810515
2007-07-01,2016-05-02,2,1.62,0.68,3.208248953,2.769454783,1.627345465
2007-10-01,2016-05-02,0.4,0.28,-0.08,1.303091891,1.134145089,0.702116217
2008-01-01,2016-05-02,-0.49,-0.68,-1.3,0.208873977,0.049545902,-0.63938162
2008-04-01,2016-05-02,-1.69,-2.13,-3.14,-1.043719424,-1.505081995,-2.638159792
2008-07-01,2016-05-02,-4.24,-4.75,-6.02,-3.923580548,-4.448394456,-5.834521048
2008-10-01,2016-05-02,-9.18,-12.12,-13.3,-9.254178191,-12.48786311,-13.79835192
2009-01-01,2016-05-02,-12.77,-12.52,-11.07,-13.34289471,-13.34586438,-11.95091081
2009-04-01,2016-05-02,-8.25,-5.75,-3.94,-9.120708175,-6.545304579,-4.670012157
2009-07-01,2016-05-02,-2.25,-0.5,0.31,-2.779841135,-0.809412107,0.15853588
2009-10-01,2016-05-02,1.07,1.43,1.67,1.074529466,1.567513402,1.940465971
2010-01-01,2016-05-02,1.83,1.99,2.85,2.224379781,2.508603517,3.592070582
2010-04-01,2016-05-02,3.35,2.49,2,4.259247078,3.307247183,2.821915933
2010-07-01,2016-05-02,2.17,1.93,1.47,3.069845925,2.795406795,2.241290815
2010-10-01,2016-05-02,1.54,2.03,2.25,2.346697385,2.918896322,3.217880771
2011-01-01,2016-05-02,2.64,3.18,2.59,3.682277432,4.304742258,3.63235632
2011-04-01,2016-05-02,2.18,1.24,0.2,3.139780626,1.977562416,0.667675959
2011-07-01,2016-05-02,-0.75,-1.87,-3.06,-0.478022217,-1.721650437,-3.036378956
2011-10-01,2016-05-02,-3.66,-3.54,-2.94,-3.821159962,-3.812592064,-3.268774609
2012-01-01,2016-05-02,-1.95,-1.72,-1.62,-2.253400626,-2.14279928,-2.137500366
2012-04-01,2016-05-02,-2.47,-2.84,-3.05,-3.222633838,-3.706772214,-3.961502401
2012-07-01,2016-05-02,-3.33,-3.49,-3.81,-4.26428505,-4.353766291,-4.606614315
2012-10-01,2016-05-02,-3.9,-3.32,-2.83,-4.643566475,-4.043006324,-3.542272161
2013-01-01,2016-05-02,-1.94,-1.84,-2.14,-2.502743252,-2.446704229,-2.785045313
2013-04-01,2016-05-02,-2.21,-1.75,-1.18,-2.784190982,-2.112472947,-1.411029173
2013-07-01,2016-05-02,-0.54,0.14,0.33,-0.600952378,0.248387696,0.533479753
2013-10-01,2016-05-02,0.27,0.24,0.39,0.497223887,0.599999105,0.898223211
2014-01-01,2016-05-02,0.7,0.51,0.69,1.399966237,1.216339306,1.385215555
2014-04-01,2016-05-02,0.64,0.43,0.24,1.325376359,1.053679915,0.842480848
2014-07-01,2016-05-02,0.21,-0.39,-0.58,0.795308121,0.072435857,-0.164081307
2014-10-01,2016-05-02,-0.54,-0.67,-0.38,-0.170706507,-0.366714998,-0.081833358
2015-01-01,2016-05-02,0.09,0.41,0.82,0.425532713,0.816389391,1.306691493
2015-04-01,2016-05-02,0.62,0.51,0.42,1.123221377,1.086841332,1.05611968
2015-07-01,2016-05-02,0.34,0.42,0.44,0.975286869,1.122557005,1.104957022
2015-10-01,2016-05-02,0.51,0.71,0.81,1.201598949,1.428327249,1.533357777
2016-01-01,2016-05-02,0.48,-0.06,-0.06,1.149747267,0.557568172,0.555369192
2016-04-01,2016-05-02,0.07,0.16,0.2,0.681081221,0.740671641,0.750384033
2016-07-01,2016-05-02,0.22,0.23,0.22,0.724034758,0.673093374,0.606844179
2002-01-01,2016-05-16,-1.53,-0.39,0.66,-0.709962549,0.301319359,1.290125193
2002-04-01,2016-05-16,0.82,0.84,0.53,1.416844461,1.374844886,1.048341184
2002-07-01,2016-05-16,-0.02,-0.59,-1.05,0.504850467,-0.16285372,-0.789764763
2002-10-01,2016-05-16,-1.32,-1.39,-1.71,-1.088342969,-1.0953317,-1.424028335
2003-01-01,2016-05-16,-1.42,-1.63,-2.46,-1.026375246,-1.320508905,-2.328106845
2003-04-01,2016-05-16,-2.24,-2.27,-1.94,-2.159071778,-2.252110556,-1.896257815
2003-07-01,2016-05-16,-1.11,-0.25,0.69,-0.936425416,-0.003273803,1.050639683
2003-10-01,2016-05-16,1.36,1.85,1.53,1.875798926,2.502195977,2.304399559
2004-01-01,2016-05-16,1.62,1.37,0.99,2.51847073,2.299998367,1.921292784
2004-04-01,2016-05-16,1.08,1.3,1.19,2.099620166,2.426896342,2.293085781
2004-07-01,2016-05-16,1.1,0.68,0.63,2.283016709,1.705346879,1.555420095
2004-10-01,2016-05-16,0.45,-0.11,0.02,1.254389399,0.52711253,0.618020193
2005-01-01,2016-05-16,0.44,0.16,-0.09,1.074510289,0.735605542,0.390733087
2005-04-01,2016-05-16,-0.39,-0.34,0.1,0.008682091,0.027409546,0.57064627
2005-07-01,2016-05-16,0.49,0.5,0.88,1.043666152,1.058898323,1.541191429
2005-10-01,2016-05-16,1.34,1.45,1.82,2.147077205,2.380102578,2.905852415
2006-01-01,2016-05-16,1.96,2.14,2.53,3.14186374,3.473805239,4.011212976
2006-04-01,2016-05-16,2.88,3.06,3.06,4.480293813,4.695463556,4.78252405
2006-07-01,2016-05-16,2.5,2.04,2.01,4.208038513,3.740126089,3.660326186
2006-10-01,2016-05-16,2.09,2.32,2.21,3.747802782,3.951011158,3.77610616
2007-01-01,2016-05-16,2.12,2.11,1.95,3.634896262,3.629064393,3.396421974
2007-04-01,2016-05-16,1.86,1.97,2.23,3.222809125,3.263967682,3.508923402
2007-07-01,2016-05-16,2.01,1.63,0.68,3.218365525,2.779138847,1.636374137
2007-10-01,2016-05-16,0.41,0.29,-0.07,1.312567454,1.143859355,0.710974387
2008-01-01,2016-05-16,-0.48,-0.67,-1.29,0.217489243,0.060610625,-0.627274856
2008-04-01,2016-05-16,-1.67,-2.12,-3.13,-1.030702172,-1.490652139,-2.624264983
2008-07-01,2016-05-16,-4.23,-4.73,-6,-3.910743956,-4.435472612,-5.821166239
2008-10-01,2016-05-16,-9.17,-12.11,-13.29,-9.242320746,-12.47769726,-13.7879905
2009-01-01,2016-05-16,-12.76,-12.51,-11.06,-13.33218118,-13.33932657,-11.94951047
2009-04-01,2016-05-16,-8.25,-5.74,-3.94,-9.123192932,-6.551064884,-4.676761495
2009-07-01,2016-05-16,-2.24,-0.5,0.31,-2.786320035,-0.814541261,0.154327739
2009-10-01,2016-05-16,1.07,1.43,1.67,1.071134431,1.564687875,1.938413589
2010-01-01,2016-05-16,1.83,1.99,2.85,2.223554172,2.509144852,3.595454843
2010-04-01,2016-05-16,3.36,2.5,2,4.265478076,3.312580781,2.826482519
2010-07-01,2016-05-16,2.17,1.94,1.47,3.075337904,2.802012877,2.248341405
2010-10-01,2016-05-16,1.55,2.03,2.25,2.353567668,2.925902076,3.22513545
2011-01-01,2016-05-16,2.64,3.18,2.6,3.690784014,4.315804708,3.644125991
2011-04-01,2016-05-16,2.19,1.25,0.21,3.152143478,1.990048885,0.679030881
2011-07-01,2016-05-16,-0.74,-1.85,-3.05,-0.467149059,-1.711282363,-3.027488791
2011-10-01,2016-05-16,-3.65,-3.53,-2.93,-3.813792935,-3.806751899,-3.263627103
2012-01-01,2016-05-16,-1.94,-1.71,-1.61,-2.248748182,-2.139505867,-2.133834214
2012-04-01,2016-05-16,-2.46,-2.83,-3.05,-3.220996639,-3.705799091,-3.962404852
2012-07-01,2016-05-16,-3.33,-3.48,-3.8,-4.265052356,-4.351681748,-4.603212463
2012-10-01,2016-05-16,-3.89,-3.31,-2.82,-4.639638801,-4.04108289,-3.541836253
2013-01-01,2016-05-16,-1.93,-1.84,-2.14,-2.500963939,-2.446748827,-2.787473388
2013-04-01,2016-05-16,-2.21,-1.75,-1.18,-2.79116129,-2.118429923,-1.41488877
2013-07-01,2016-05-16,-0.54,0.14,0.34,-0.60203731,0.248698254,0.535160296
2013-10-01,2016-05-16,0.27,0.24,0.39,0.498492691,0.600638956,0.89976045
